id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,DateIn,DateRetrofit,DateOut,lat,lon,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,EIC,projectID
10553,District Of Kosice Okolie Solar,Solar,PV,PP,Slovakia,4.4,,,,,48.603,21.0098,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007948'}}
10554,District Of Kosice Okolie Solar,Solar,PV,PP,Slovakia,8.1,,,,,48.61856666666666,21.0793,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001008012', 'G100001007997', 'G100001008052'}}"
10555,District Of Kosice Okolie Solar,Solar,PV,PP,Slovakia,2.0,,,,,48.6794,21.4608,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008000'}}
10556,District Of Kosice Okolie Solar,Solar,PV,PP,Slovakia,1.9,,,,,48.5454,21.2353,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007946'}}
10557,District Of Krupina Solar,Solar,PV,PP,Slovakia,8.2,,,,,48.305175,19.1141,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100001007969', 'G100001008068', 'G100001008056', 'G100001008016'}}"
10558,District Of Krupina Solar,Solar,PV,PP,Slovakia,1.3,,,,,48.2008,18.959,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008011'}}
10559,District Of Krupina Solar,Solar,PV,PP,Slovakia,5.9,,,,,48.3463,19.0434,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008018'}}
10560,District Of Levice Solar,Solar,PV,PP,Slovakia,2.2,,,,,48.1155,18.9586,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008014'}}
10561,District Of Levice Solar,Solar,PV,PP,Slovakia,1.7,,,,,48.2039,18.6007,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008076'}}
10562,District Of Levice Solar,Solar,PV,PP,Slovakia,2.7,,,,,48.1777,18.7386,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008039'}}
10563,District Of Levice Solar,Solar,PV,PP,Slovakia,1.2,,,,,48.2602,18.4468,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008004'}}
10564,District Of Levice Solar,Solar,PV,PP,Slovakia,5.7,,,,,48.1002,18.8868,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007945'}}
10565,District Of Levice Solar,Solar,PV,PP,Slovakia,1.6,,,,,48.2824,18.6898,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008030'}}
10566,District Of Levice Solar,Solar,PV,PP,Slovakia,4.3,,,,,48.0424,18.6439,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007965'}}
10567,District Of Liptovsky Mikulas Solar,Solar,PV,PP,Slovakia,1.1,,,,,49.0662,19.9155,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007986'}}
10568,District Of Liptovsky Mikulas Solar,Solar,PV,PP,Slovakia,4.7,,,,,49.1087,19.7214,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008051'}}
10569,District Of Lucenec Solar,Solar,PV,PP,Slovakia,12.6,,,,,48.30416666666667,19.666366666666665,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001008010', 'G100001008079', 'G100001008075'}}"
10570,District Of Lucenec Solar,Solar,PV,PP,Slovakia,3.3,,,,,48.314,19.7503,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007964'}}
10571,District Of Lucenec Solar,Solar,PV,PP,Slovakia,5.4,,,,,48.2491,19.7738,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007958'}}
10572,District Of Lucenec Solar,Solar,PV,PP,Slovakia,20.4,,,,,48.32216666666667,19.81533333333333,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001007978', 'G100001008038', 'G100001007991'}}"
10573,District Of Malacky Solar,Solar,PV,PP,Slovakia,1.5,,,,,48.3616,17.1162,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008040'}}
10574,District Of Martin Solar,Solar,PV,PP,Slovakia,2.8,,,,,49.0698,18.9858,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007967'}}
10575,District Of Martin Solar,Solar,PV,PP,Slovakia,4.1,,,,,49.03345,18.9238,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001008042', 'G100001008015'}}"
10576,District Of Michalovce Solar,Solar,PV,PP,Slovakia,1.0,,,,,48.7257,21.7355,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008064'}}
10577,District Of Michalovce Solar,Solar,PV,PP,Slovakia,3.1,,,,,48.68715,21.82215,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001008021', 'G100001008019'}}"
10578,District Of Michalovce Solar,Solar,PV,PP,Slovakia,3.2,,,,,48.88295,21.81465,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001008034', 'G100001008013'}}"
10579,District Of Michalovce Solar,Solar,PV,PP,Slovakia,1.4,,,,,48.6239,22.1091,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008008'}}
10580,District Of Myjava Solar,Solar,PV,PP,Slovakia,4.0,,,,,48.6572,17.5164,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007960'}}
10581,District Of Nitra Solar,Solar,PV,PP,Slovakia,1.9,,,,,48.2982,18.1784,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007990'}}
10582,District Of Nitra Solar,Solar,PV,PP,Slovakia,1.7,,,,,48.1998,18.0752,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008023'}}
10583,District Of Nitra Solar,Solar,PV,PP,Slovakia,3.0999999999999996,,,,,48.407849999999996,18.11655,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001007970', 'G100001007976'}}"
10584,District Of Nove Zamky Solar,Solar,PV,PP,Slovakia,1.2,,,,,48.1388,17.9853,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007989'}}
10585,District Of Piestany Solar,Solar,PV,PP,Slovakia,4.6,,,,,48.5188,17.812,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007968'}}
10586,District Of Poltar Solar,Solar,PV,PP,Slovakia,1.8,,,,,48.4225,19.7998,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008005'}}
10587,District Of Poltar Solar,Solar,PV,PP,Slovakia,11.100000000000001,,,,,48.3912,19.71043333333333,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001007949', 'G100001008059', 'G100001007952'}}"
10588,District Of Presov Solar,Solar,PV,PP,Slovakia,1.6,,,,,48.988,21.3335,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008022'}}
10589,District Of Presov Solar,Solar,PV,PP,Slovakia,3.9,,,,,48.8821,21.2734,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008043'}}
10590,District Of Prievidza Solar,Solar,PV,PP,Slovakia,4.5,,,,,48.8317,18.6275,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008066'}}
10591,District Of Prievidza Solar,Solar,PV,PP,Slovakia,2.2,,,,,48.8983,18.6189,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007995'}}
10592,District Of Revuca Solar,Solar,PV,PP,Slovakia,1.3,,,,,48.6331,20.2483,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008006'}}
10593,District Of Revuca Solar,Solar,PV,PP,Slovakia,21.4,,,,,48.418425,20.336125,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100001007941', 'G100001007961', 'G100001007998', 'G100001007953'}}"
10594,District Of Revuca Solar,Solar,PV,PP,Slovakia,4.2,,,,,48.681200000000004,20.13615,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001008070', 'G100001008061'}}"
10595,District Of Rimavska Sobota Solar,Solar,PV,PP,Slovakia,1.1,,,,,48.3613,20.3207,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008035'}}
10596,District Of Rimavska Sobota Solar,Solar,PV,PP,Slovakia,2.9000000000000004,,,,,48.37545,20.17635,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001008027', 'G100001007981'}}"
10597,District Of Rimavska Sobota Solar,Solar,PV,PP,Slovakia,3.9000000000000004,,,,,48.51105,20.008699999999997,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001008062', 'G100001007975'}}"
10598,District Of Rimavska Sobota Solar,Solar,PV,PP,Slovakia,1.2,,,,,48.2991,20.0076,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008031'}}
10599,District Of Rimavska Sobota Solar,Solar,PV,PP,Slovakia,6.3,,,,,48.3733,20.0009,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001008054', 'G100001007971'}}"
10600,District Of Rimavska Sobota Solar,Solar,PV,PP,Slovakia,2.3,,,,,48.4301,20.1823,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008048'}}
10601,District Of Roznava Solar,Solar,PV,PP,Slovakia,3.0,,,,,48.826750000000004,20.367350000000002,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001008081', 'G100001008045'}}"
10602,District Of Roznava Solar,Solar,PV,PP,Slovakia,5.0,,,,,48.64123333333333,20.572466666666667,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001008026', 'G100001008067', 'G100001008080'}}"
10603,District Of Roznava Solar,Solar,PV,PP,Slovakia,1.4,,,,,48.5368,20.3992,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007982'}}
10604,District Of Sabinov Solar,Solar,PV,PP,Slovakia,7.6,,,,,49.054300000000005,21.1331,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001008032', 'G100001008078', 'G100001008073'}}"
10605,District Of Sabinov Solar,Solar,PV,PP,Slovakia,1.2,,,,,49.1094,21.1497,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008063'}}
10606,District Of Sala Solar,Solar,PV,PP,Slovakia,1.1,,,,,48.1573,17.9402,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007985'}}
10607,District Of Senec Solar,Solar,PV,PP,Slovakia,1.5,,,,,48.2041,17.4039,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007956'}}
10608,District Of Senica Solar,Solar,PV,PP,Slovakia,4.4,,,,,48.669,17.3493,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007962'}}
10609,District Of Senica Solar,Solar,PV,PP,Slovakia,1.5,,,,,48.7335,17.3514,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007977'}}
10610,District Of Skalica Solar,Solar,PV,PP,Slovakia,2.5,,,,,48.8568,17.2338,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007959'}}
10611,District Of Sobrance Solar,Solar,PV,PP,Slovakia,5.4,,,,,48.7394,22.1946,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007947'}}
10612,District Of Spisska Nova Ves Solar,Solar,PV,PP,Slovakia,2.0,,,,,48.9244,20.6266,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008024'}}
10613,District Of Topolcany Solar,Solar,PV,PP,Slovakia,8.4,,,,,48.5511,18.0578,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007955'}}
10614,District Of Trebisov Solar,Solar,PV,PP,Slovakia,17.099999999999998,,,,,48.6148,21.6565,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001008033', 'G100001007973'}}"
10615,District Of Trebisov Solar,Solar,PV,PP,Slovakia,1.4,,,,,48.5694,21.736,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007996'}}
10616,District Of Trebisov Solar,Solar,PV,PP,Slovakia,1.9,,,,,48.357,21.7768,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008020'}}
10617,District Of Trnava Solar,Solar,PV,PP,Slovakia,3.6,,,,,48.4096,17.7278,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007942'}}
10618,District Of Turcianske Teplice Solar,Solar,PV,PP,Slovakia,2.0,,,,,48.9499,18.8242,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007972'}}
10619,District Of Velky Krtis Solar,Solar,PV,PP,Slovakia,14.6,,,,,48.189125000000004,19.3412,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100001007994', 'G100001008036', 'G100001007951', 'G100001008053'}}"
10620,District Of Velky Krtis Solar,Solar,PV,PP,Slovakia,3.0,,,,,48.2275,19.4321,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008007'}}
10621,District Of Velky Krtis Solar,Solar,PV,PP,Slovakia,1.8,,,,,48.109,19.1144,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007988'}}
10622,District Of Velky Krtis Solar,Solar,PV,PP,Slovakia,1.6,,,,,48.2034,19.1398,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008017'}}
10623,District Of Velky Krtis Solar,Solar,PV,PP,Slovakia,3.2,,,,,48.1476,19.409,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008002'}}
10624,District Of Velky Krtis Solar,Solar,PV,PP,Slovakia,4.2,,,,,48.2722,19.475250000000003,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001008041', 'G100001007954'}}"
10625,District Of Velky Krtis Solar,Solar,PV,PP,Slovakia,4.2,,,,,48.1427,19.3193,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007957'}}
10626,District Of Velky Krtis Solar,Solar,PV,PP,Slovakia,12.1,,,,,48.081900000000005,19.14645,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001007987', 'G100001008065'}}"
10627,District Of Velky Krtis Solar Xiii,Solar,PV,PP,Slovakia,3.0,,,,,48.2037,19.2993,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008055'}}
10628,District Of Vranov Nad Toplou Solar,Solar,PV,PP,Slovakia,1.3,,,,,48.9513,21.5884,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008069'}}
10629,District Of Vranov Nad Toplou Solar,Solar,PV,PP,Slovakia,1.7,,,,,48.9233,21.7479,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008044'}}
10630,District Of Vranov Nad Toplou Solar,Solar,PV,PP,Slovakia,2.0,,,,,49.0003,21.5585,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007993'}}
10631,District Of Zarnovica Solar,Solar,PV,PP,Slovakia,1.9,,,,,48.5404,18.5309,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007974'}}
10632,District Of Ziar Nad Hronom Solar,Solar,PV,PP,Slovakia,3.4,,,,,48.5761,18.7488,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008074'}}
10633,District Of Ziar Nad Hronom Solar,Solar,PV,PP,Slovakia,4.4,,,,,48.6175,18.9305,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008003'}}
10634,District Of Zvolen Solar,Solar,PV,PP,Slovakia,1.5,,,,,48.5709,19.1654,,0.0,0.0,0.0,{nan},{'GEM': {'G100001008077'}}
10635,Ditfurt Solar,Solar,PV,PP,Germany,9.1,,2013.0,,,51.817299999999996,11.214500000000001,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001002439', 'G100000823646', 'G100000822956'}}"
10636,Dittelsheim Hessloch Wind Farm,Wind,Onshore,PP,Germany,10.0,,2013.0,,,49.7504,8.2738,,0.0,0.0,0.0,{nan},{'GEM': {'G100000910481'}}
10637,Divonne Wind Farm,Wind,Onshore,PP,France,21.0,,2016.0,,,49.7686,3.7177,,0.0,0.0,0.0,{nan},{'GEM': {'G100000914791'}}
10638,Diylistiria Mornou Solar Farm,Solar,PV,PP,Greece,2.0,,,,,38.1062,23.7311,,0.0,0.0,0.0,{nan},{'GEM': {'G100000825422'}}
10639,Dizy Obi Wind Farm,Wind,Onshore,PP,France,12.0,,2015.0,,,49.642,3.9875,,0.0,0.0,0.0,{nan},{'GEM': {'G100000911570'}}
10640,Dnipropetrovsk Oblast Solar,Solar,PV,PP,Ukraine,4.6,,,,,48.3653,35.1824,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010023'}}
10641,Dnipropetrovsk Oblast Solar,Solar,PV,PP,Ukraine,2.5,,,,,48.5077,35.2472,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010039'}}
10642,Dnipropetrovsk Oblast Solar,Solar,PV,PP,Ukraine,2.1,,,,,48.5655,35.7539,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010043'}}
10643,Dnipropetrovsk Oblast Solar,Solar,PV,PP,Ukraine,18.7,,,,,47.604200000000006,34.38695,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001009941', 'G100001010232'}}"
10644,Dnipropetrovsk Oblast Solar,Solar,PV,PP,Ukraine,7.7,,,,,47.7566,33.4685,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010034'}}
10645,Dnipropetrovsk Oblast Solar,Solar,PV,PP,Ukraine,6.8,,,,,48.3677,34.4234,,0.0,0.0,0.0,{nan},{'GEM': {'G100001009962'}}
10646,Dnipropetrovsk Oblast Solar,Solar,PV,PP,Ukraine,1.4,,,,,48.2928,35.2131,,0.0,0.0,0.0,{nan},{'GEM': {'G100001009983'}}
10647,Dnipropetrovsk Oblast Solar,Solar,PV,PP,Ukraine,14.1,,,,,48.7157,34.3941,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010356'}}
10648,Dnipropetrovsk Oblast Solar,Solar,PV,PP,Ukraine,4.7,,,,,48.533,34.4605,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010001'}}
10649,Dnipropetrovsk Oblast Solar,Solar,PV,PP,Ukraine,2.6,,,,,48.6883,34.9515,,0.0,0.0,0.0,{nan},{'GEM': {'G100001009990'}}
10650,Dnipropetrovsk Oblast Solar,Solar,PV,PP,Ukraine,10.2,,,,,48.609849999999994,35.3656,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010007', 'G100001010258'}}"
10651,Dnipropetrovsk Oblast Solar,Solar,PV,PP,Ukraine,14.9,,,,,48.591499999999996,35.1455,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001009959', 'G100001010328'}}"
10652,Dnipropetrovsk Oblast Solar Li,Solar,PV,PP,Ukraine,2.6,,,,,48.367,33.4863,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010361'}}
10653,Dnipropetrovsk Oblast Solar Xii,Solar,PV,PP,Ukraine,2.3,,,,,48.5351,35.3197,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010055'}}
10654,Dnipropetrovsk Oblast Solar Xiii,Solar,PV,PP,Ukraine,3.2,,,,,48.3112,35.1271,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010060'}}
10655,Dnipropetrovsk Oblast Solar Xiv,Solar,PV,PP,Ukraine,26.6,,,,,48.38375,33.4911,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010310', 'G100001010210'}}"
10656,Dnipropetrovsk Oblast Solar Xix,Solar,PV,PP,Ukraine,3.9,,,,,47.6706,34.1093,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010231'}}
10657,Dnipropetrovsk Oblast Solar Xl,Solar,PV,PP,Ukraine,13.7,,,,,48.962199999999996,35.0723,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010294', 'G100001010244'}}"
10658,Dnipropetrovsk Oblast Solar Xli,Solar,PV,PP,Ukraine,16.4,,,,,48.35833333333333,33.4761,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100001010211', 'G100001010212', 'G100001010302'}}"
10659,Dnipropetrovsk Oblast Solar Xlii,Solar,PV,PP,Ukraine,14.6,,,,,48.2014,34.8947,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010308'}}
10660,Dnipropetrovsk Oblast Solar Xliv,Solar,PV,PP,Ukraine,6.5,,,,,48.4683,34.0438,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010315'}}
10661,Dnipropetrovsk Oblast Solar Xlix,Solar,PV,PP,Ukraine,4.2,,,,,48.6733,34.8624,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010354'}}
10662,Dnipropetrovsk Oblast Solar Xlv,Solar,PV,PP,Ukraine,12.7,,,,,48.2209,34.7584,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010326'}}
10663,Dnipropetrovsk Oblast Solar Xlvii,Solar,PV,PP,Ukraine,10.1,,,,,48.8161,34.3692,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010342'}}
10664,Dnipropetrovsk Oblast Solar Xlviii,Solar,PV,PP,Ukraine,16.4,,,,,48.3399,34.6876,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010347'}}
10665,Dnipropetrovsk Oblast Solar Xvii,Solar,PV,PP,Ukraine,18.8,,,,,47.55075,33.93645,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010230', 'G100001010229'}}"
10666,Dnipropetrovsk Oblast Solar Xxi,Solar,PV,PP,Ukraine,6.3,,,,,48.1341,34.1491,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010234'}}
10667,Dnipropetrovsk Oblast Solar Xxii,Solar,PV,PP,Ukraine,6.5,,,,,49.0069,34.5362,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010235'}}
10668,Dnipropetrovsk Oblast Solar Xxiii,Solar,PV,PP,Ukraine,2.3,,,,,48.8038,33.954,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010236'}}
10669,Dnipropetrovsk Oblast Solar Xxiv,Solar,PV,PP,Ukraine,1.9,,,,,48.7297,35.1305,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010241'}}
10670,Dnipropetrovsk Oblast Solar Xxix,Solar,PV,PP,Ukraine,1.9,,,,,49.0668,34.8502,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010246'}}
10671,Dnipropetrovsk Oblast Solar Xxv,Solar,PV,PP,Ukraine,2.9,,,,,48.7175,34.7007,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010242'}}
10672,Dnipropetrovsk Oblast Solar Xxvi,Solar,PV,PP,Ukraine,1.7,,,,,48.7782,35.1486,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010243'}}
10673,Dnipropetrovsk Oblast Solar Xxviii,Solar,PV,PP,Ukraine,4.8,,,,,49.0068,34.9509,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010245'}}
10674,Dnipropetrovsk Oblast Solar Xxx,Solar,PV,PP,Ukraine,2.5,,,,,48.124,34.9371,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010250'}}
10675,Dnipropetrovsk Oblast Solar Xxxi,Solar,PV,PP,Ukraine,4.5,,,,,48.2761,35.382,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010253'}}
10676,Dnipropetrovsk Oblast Solar Xxxii,Solar,PV,PP,Ukraine,9.2,,,,,48.2466,35.5045,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010256'}}
10677,Dnipropetrovsk Oblast Solar Xxxiii,Solar,PV,PP,Ukraine,5.9,,,,,48.6037,35.5723,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010257'}}
10678,Dnipropetrovsk Oblast Solar Xxxix,Solar,PV,PP,Ukraine,7.1,,,,,48.7273,34.7919,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010290'}}
10679,Dnipropetrovsk Oblast Solar Xxxv,Solar,PV,PP,Ukraine,8.399999999999999,,,,,48.180899999999994,35.679500000000004,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010260', 'G100001010259'}}"
10680,Dnipropetrovsk Oblast Solar Xxxvii,Solar,PV,PP,Ukraine,1.7,,,,,48.3843,35.6384,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010261'}}
10681,Dnipropetrovsk Oblast Solar Xxxviii,Solar,PV,PP,Ukraine,5.7,,,,,48.2389,36.737,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010264'}}
10682,Dnistrovska Wind Farm,Wind,Onshore,PP,Ukraine,100.0,,2021.0,,,46.2533,30.1715,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000925662', 'G100000925661'}}"
10683,Do Vilan Wind Farm,Wind,Onshore,PP,Spain,33.9,,2003.0,,,43.1511,-9.197199999999999,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000913704', 'G100000925556'}}"
10684,Doba Solar,Solar,PV,PP,Romania,5.9,,2014.0,,,47.749,22.729,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007699'}}
10685,Dobberkau Erweiterung Wind Farm,Wind,Onshore,PP,Germany,51.0,,2006.0,,,52.693599999999996,11.585275,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100000912283', 'G100000912632', 'G100000912633', 'G100000910482'}}"
10686,Dobeles Novads Solar,Solar,PV,PP,Latvia,2.6,,,,,56.466,22.9173,,0.0,0.0,0.0,{nan},{'GEM': {'G100001010390'}}
10687,Dobieslaw Wind Farm,Wind,Onshore,PP,Poland,27.0,,2012.0,,,54.3803,16.4213,,0.0,0.0,0.0,{nan},{'GEM': {'G100000916070'}}
10688,Dobrich Solar,Solar,PV,PP,Bulgaria,5.1,,,,,43.5771,27.9176,,0.0,0.0,0.0,{nan},{'GEM': {'G100001009591'}}
10689,Dobrich Solar,Solar,PV,PP,Bulgaria,1.2,,,,,43.7019,27.3746,,0.0,0.0,0.0,{nan},{'GEM': {'G100001009737'}}
10690,Dobrich Solar,Solar,PV,PP,Bulgaria,1.3,,,,,43.8203,27.5545,,0.0,0.0,0.0,{nan},{'GEM': {'G100001009695'}}
10691,Dobrich Solar,Solar,PV,PP,Bulgaria,3.6,,,,,43.7295,27.9135,,0.0,0.0,0.0,{nan},{'GEM': {'G100001009788'}}
10692,Dobrich Solar,Solar,PV,PP,Bulgaria,14.1,,2012.0,,,43.569,27.795,,0.0,0.0,0.0,{nan},{'GEM': {'G100001009559'}}
10693,Dobrich Solar,Solar,PV,PP,Bulgaria,5.9,,,,,43.7447,27.4773,,0.0,0.0,0.0,{nan},{'GEM': {'G100001009640'}}
10694,Dobrich Solar,Solar,PV,PP,Bulgaria,3.2,,,,,43.5498,27.6113,,0.0,0.0,0.0,{nan},{'GEM': {'G100001009593'}}
10695,Dobrow Buski Solar,Solar,PV,PP,Poland,2.0,,,,,50.5261,21.045,,0.0,0.0,0.0,{nan},{'GEM': {'G100001007326'}}
10696,Dobrynka Bialski Solar,Solar,PV,PP,Poland,3.2,,,,,52.01675,23.479,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001007541', 'G100001007555'}}"
10697,Dobrzyca Wind Farm,Wind,Onshore,PP,Poland,50.0,,2022.0,,,51.8567,17.6262,,0.0,0.0,0.0,{nan},{'GEM': {'G100001001061'}}
10698,Dobrzyn Wind Farm,Wind,Onshore,PP,Poland,34.0,,2010.0,,,52.6575,19.3204,,0.0,0.0,0.0,{nan},{'GEM': {'G100000917019'}}
10699,Doesse Solar Farm,Solar,PV,PP,France,2.8,,2021.0,,,42.67,2.832,,0.0,0.0,0.0,{nan},{'GEM': {'G100000819343'}}
10700,Dogger Bank Wind Farm,Wind,Offshore,PP,United Kingdom,3600.0,,2023.0,,,55.9673,1.6679000000000002,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100000920134', 'G100000920133', 'G100000920135'}}"
10701,Dohlau Solar Farm,Solar,PV,PP,Germany,11.9,,2012.0,,,50.2776,11.965200000000001,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100000823547', 'G100000821048', 'G100000821050'}}"
10702,Dohlau Solar Farm,Solar,PV,PP,Germany,10.6,,2019.0,,,50.29075,11.9455,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'GEM': {'G100000821051', 'G100000821049', 'G100000821046', 'G100000821047'}}"
10703,Dokkum Solar Farm,Solar,PV,PP,Netherlands,14.0,,2022.0,,,53.3317,5.9861,,0.0,0.0,0.0,{nan},{'GEM': {'G100000827100'}}
